"Region" "Term" "Estimate" "P-Value" "Lower Bound" "Upper Bound"
"1" "Africa" "(Intercept)" 40.6164056587172 0.265407598633211 -36.094549185251 117.327360502685
"2" "Africa" "ns" -10.608541289613 0.286104388245892 -31.5842901937782 10.3672076145523
"3" "Americas" "(Intercept)" 3.93044681816211 0.751205416901527 -23.6880018112022 31.5488954475264
"4" "Americas" "ns" 0.306206669237454 0.929802087882916 -7.461293856028 8.07370719450291
"5" "Asia" "(Intercept)" 66.761888067083 0.0250342156516946 9.11707134709384 124.406704787072
"6" "Asia" "ns" -16.227255531222 0.0512697266449602 -32.5514557331302 0.0969446706860992
"7" "Europe" "(Intercept)" -22.9985167039452 0.388081221226115 -77.6252007759557 31.6281673680653
"8" "Europe" "ns" 11.423538249691 0.173991481241417 -5.53156387349224 28.3786403728742
